uuid,age,dem_has_children,gender,dem_education_level,dem_full_time_job,normalized_job_code,country_code,question_bbi_2016wave4_basicincome_argumentsagainst,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_awareness
86523d20-dcd9-0133-18e8-0a81e8b09a82,32 years old,yES,female,medium,yes,2173ff3afd8d28192f7cf119af201940,NL,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,None of the above,I have heard just a little about it
865f61b0-d9ab-0133-1b85-0a81e8b09a82,43 years old,YES,Male,low,yes,05bb9a333a66d6eb151e253623efe1c0,RO,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,"It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I know something about it
866b7b00-db1a-0133-42fc-0a81e8b09a82,2002,NO,female,low,no,,GB,None of the above,None of the above,I have never heard of it
8682ae10-d999-0133-7f87-0a81e8b09a82,32 years old,nO,male,high,yes,edc64316da9707432443c7a4461abe6c,GR,It might encourage people to stop working | It is impossible to finance,"It increases solidarity, because it is funded by everyone",I understand it fully
868ae740-da70-0133-c238-0a81e8b09a82,63 years old,yES,Male,high,no,,IE,It is against the principle of linking merit and reward,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
86980660-dccb-0133-298c-0a81e8b09a82,41 years old,NO,female,low,no,,ES,It is impossible to finance,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,I know something about it
86a441d0-d9a3-0133-7360-0a81e8b09a82,1988,nO,male,high,yes,d4624ed8068d24948e18303212593cd6,PL,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,It increases appreciation for household work and volunteering,I understand it fully
86a8d0d0-dc22-0133-495b-0a81e8b09a82,43 years old,nO,Fem,high,no,,GB,Foreigners might come to my country and take advantage of the benefit,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity",I understand it fully
86ad67a0-da60-0133-cec2-0a81e8b09a82,43 years old,YES,Male,medium,yes,d4624ed8068d24948e18303212593cd6,CZ,It is impossible to finance,It reduces bureaucracy and administrative expenses,I have heard just a little about it
86b083b0-dadb-0133-6059-0a81e8b09a82,1991,NO,male,high,no,,FR,None of the above,It encourages financial independence and self-responsibility,I understand it fully
86b2fc90-dbd9-0133-9528-0a81e8b09a82,52 years old,YES,FeMale,high,yes,a4d5b8b38f9513825d0d94a981ebe962,DE,It might encourage people to stop working,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,I know something about it
86bdc210-d8d3-0133-5ff8-0a81e8b09a82,40 years old,NO,Male,medium,yes,e49986dae76619a3941d280ee14d38ae,RO,It might encourage people to stop working,It encourages financial independence and self-responsibility,I know something about it
86c59dd0-d8be-0133-0e87-0a81e8b09a82,43 years old,yES,female,medium,yes,90c5430dbc810aec8695af2f1f4c42e8,GB,None of the above,None of the above,I have never heard of it
86d2faf0-d9f2-0133-308d-0a81e8b09a82,47 years old,yES,male,high,no,,GB,It is against the principle of linking merit and reward | It might encourage people to stop working | It increases dependence on the state,It reduces bureaucracy and administrative expenses,I know something about it
86d8e360-d8d2-0133-5d2e-0a81e8b09a82,1995,YES,male,high,yes,04c82eae29e1c4a30eac0710b74ab276,FI,Foreigners might come to my country and take advantage of the benefit,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses",I understand it fully
86dc2940-d97b-0133-c82d-0a81e8b09a82,32 years old,nO,male,high,no,,IT,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I understand it fully
86f24140-dbd4-0133-e20c-0a81e8b09a82,43 years old,yES,female,medium,yes,77d124811ae6887bd4ff42b0e2b49116,FR,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,None of the above,I understand it fully
86f60570-dd43-0133-2b30-0a81e8b09a82,42 years old,nO,male,medium,yes,b42566382f2d3deeca56d3667004fc9e,DE,None of the above,None of the above,I have never heard of it
86f6bda0-dcac-0133-ea4a-0a81e8b09a82,42 years old,yES,Male,low,no,,FR,It increases dependence on the state,It increases appreciation for household work and volunteering,I have never heard of it
86fd5b60-da3a-0133-dccf-0a81e8b09a82,1986,NO,male,medium,no,,EE,Foreigners might come to my country and take advantage of the benefit,"It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",I have never heard of it
87176820-d985-0133-3496-0a81e8b09a82,60 years old,yES,male,medium,no,,HU,None of the above,It creates more equality of opportunity,I know something about it
87180450-d8f7-0133-b322-0a81e8b09a82,1990,NO,male,high,yes,781f5d3a80812531fdc81125a527a626,BG,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,None of the above,I know something about it
8720b490-dcb1-0133-9196-0a81e8b09a82,1988,nO,Male,high,yes,e49986dae76619a3941d280ee14d38ae,IT,None of the above,None of the above,I know something about it
87223040-db57-0133-fa1a-0a81e8b09a82,37 years old,yES,FeMale,,no,,GB,None of the above,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,I have heard just a little about it
8727d120-dbdf-0133-9a7e-0a81e8b09a82,40 years old,yES,Fem,high,yes,a2a9fbe67b4aa2b551ba0f3adac90a99,IT,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,It creates more equality of opportunity,I know something about it
872d1f80-da23-0133-edd0-0a81e8b09a82,40 years old,NO,male,high,yes,90c5430dbc810aec8695af2f1f4c42e8,ES,It increases dependence on the state | Only the people who need it most should get something from the state,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone",I know something about it
87338b40-dbdc-0133-4597-0a81e8b09a82,44 years old,YES,male,high,yes,375017ea3a1a97f5ea676def873bb25b,PL,It might encourage people to stop working | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,None of the above,I have never heard of it
873b5910-da42-0133-6024-0a81e8b09a82,45 years old,YES,male,high,yes,970eb38c7b3eb080466052ea994af189,BG,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,I have heard just a little about it
87614910-dbb2-0133-dc1f-0a81e8b09a82,34 years old,nO,male,medium,yes,474b962c13632a04e42a546be4f11dbb,IT,Foreigners might come to my country and take advantage of the benefit,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It creates more equality of opportunity",I understand it fully
876c6100-dd26-0133-677c-0a81e8b09a82,52 years old,NO,female,high,no,,NL,It increases dependence on the state | It is impossible to finance | It might encourage people to stop working,It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,I have never heard of it
876e1650-dbf8-0133-fad6-0a81e8b09a82,31 years old,yES,male,high,yes,2ca138b991c50dc6696238e5ad800142,GB,Foreigners might come to my country and take advantage of the benefit,It increases appreciation for household work and volunteering,I know something about it
876f8ca0-d98f-0133-f64e-0a81e8b09a82,1991,nO,FeMale,high,yes,e49986dae76619a3941d280ee14d38ae,BG,It is impossible to finance,It reduces anxiety about financing basic needs,I know something about it
878426b0-ddae-0133-b563-0a81e8b09a82,45 years old,nO,male,high,yes,00bff17fca67555d8d86e8ead86dcd70,DE,It might encourage people to stop working,It reduces anxiety about financing basic needs,I know something about it
87999c80-d8e2-0133-b642-0a81e8b09a82,44 years old,yES,male,high,yes,0de6170ccbed08e62b2e5862d5846a43,DE,It might encourage people to stop working | It is against the principle of linking merit and reward,It increases appreciation for household work and volunteering,I know something about it
87ae2010-dce1-0133-cb4d-0a81e8b09a82,46 years old,YES,female,medium,yes,edc64316da9707432443c7a4461abe6c,FR,It might encourage people to stop working,It reduces anxiety about financing basic needs,I have heard just a little about it
87b643b0-daf4-0133-2d76-0a81e8b09a82,44 years old,NO,Male,high,yes,2173ff3afd8d28192f7cf119af201940,GB,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I have heard just a little about it
87bce780-da13-0133-9657-0a81e8b09a82,42 years old,yES,male,medium,yes,76385cb24e831b3364279b9de5641d8f,CZ,Foreigners might come to my country and take advantage of the benefit,It reduces bureaucracy and administrative expenses,I have never heard of it
87d82230-dc73-0133-884f-0a81e8b09a82,61 years old,YES,FeMale,high,no,,FR,It is impossible to finance | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,None of the above,I understand it fully
87e34420-d8d5-0133-65a6-0a81e8b09a82,1998,yES,FeMale,low,no,,ES,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I have never heard of it
87f13770-db4c-0133-8e20-0a81e8b09a82,54 years old,YES,Fem,medium,no,,DE,It increases dependence on the state,It increases appreciation for household work and volunteering,I have heard just a little about it
88009ed0-d981-0133-f6e1-0a81e8b09a82,46 years old,NO,FeMale,medium,yes,ced804d972b03cca6d523ec8925a7943,DE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,None of the above,I understand it fully
88021690-da23-0133-edd5-0a81e8b09a82,40 years old,nO,male,high,yes,afea0e0169a98ee264db2ddb1c6e6a34,IT,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,None of the above,I know something about it
88036340-d9a8-0133-d1db-0a81e8b09a82,35 years old,YES,female,high,no,,FR,It might encourage people to stop working | It is against the principle of linking merit and reward | It is impossible to finance | Only the people who need it most should get something from the state,None of the above,I have never heard of it
8811aa30-da67-0133-b064-0a81e8b09a82,38 years old,nO,Male,high,yes,847165cfda6b1dc82ae22b967da8af2f,DE,It is impossible to finance | It increases dependence on the state | It might encourage people to stop working,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility",I understand it fully
8826ed60-da87-0133-e864-0a81e8b09a82,1999,NO,female,medium,no,,GB,Only the people who need it most should get something from the state | It increases dependence on the state | It is impossible to finance | It might encourage people to stop working,"It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility",I have never heard of it
88289100-dd28-0133-6aed-0a81e8b09a82,54 years old,NO,male,medium,yes,c1b670eba9ccb65e7c99f7da116d5b9c,ES,It might encourage people to stop working | It increases dependence on the state | It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I know something about it
882c4370-d962-0133-3fd3-0a81e8b09a82,39 years old,yES,male,medium,yes,76b0ba6af40991629e20dff36edd02a5,GB,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,None of the above,I have heard just a little about it
882fac80-d904-0133-cb58-0a81e8b09a82,1998,NO,male,high,no,,DE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I know something about it
8830b440-da0c-0133-2958-0a81e8b09a82,33 years old,yES,female,high,no,,GR,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I have heard just a little about it
88330c80-dcd7-0133-dd5f-0a81e8b09a82,1988,nO,male,low,no,,GB,It might encourage people to stop working,It increases appreciation for household work and volunteering,I have heard just a little about it
88330da0-dadb-0133-605e-0a81e8b09a82,1991,NO,female,high,yes,04c82eae29e1c4a30eac0710b74ab276,FR,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,None of the above,I know something about it
883b3880-d99a-0133-aa62-0a81e8b09a82,61 years old,nO,male,,no,,DE,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,"It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I understand it fully
88424430-defa-0133-0f5f-0a81e8b09a82,40 years old,YES,female,high,yes,edc64316da9707432443c7a4461abe6c,BE,Foreigners might come to my country and take advantage of the benefit,It increases appreciation for household work and volunteering,I understand it fully
884e4fe0-dda1-0133-a5fb-0a81e8b09a82,63 years old,NO,female,high,no,,DE,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I have never heard of it
884e6830-dc09-0133-8508-0a81e8b09a82,40 years old,NO,Male,high,yes,679fb7003e0aedc14891fcd15dd846c5,DE,It might encourage people to stop working | It increases dependence on the state,It reduces anxiety about financing basic needs,I know something about it
8857b610-dc8e-0133-4bf7-0a81e8b09a82,56 years old,yES,male,medium,yes,76385cb24e831b3364279b9de5641d8f,BE,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,It increases appreciation for household work and volunteering,I know something about it
88590d60-ddaf-0133-1f67-0a81e8b09a82,40 years old,YES,female,high,no,,GB,It is impossible to finance,None of the above,I have heard just a little about it
885ded80-d9c3-0133-fa9d-0a81e8b09a82,1988,YES,male,medium,yes,d63e35f948115e0c328a49db7bdb6e59,NL,None of the above,None of the above,I have heard just a little about it
88611f40-d961-0133-7f5e-0a81e8b09a82,34 years old,yES,male,high,yes,781f5d3a80812531fdc81125a527a626,DE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state | Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
8864fdb0-da7f-0133-313f-0a81e8b09a82,1997,nO,Male,medium,yes,c1b670eba9ccb65e7c99f7da116d5b9c,GB,It is against the principle of linking merit and reward,It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility,I understand it fully
8865f860-d997-0133-76c9-0a81e8b09a82,41 years old,YES,Male,,yes,5e93fd1a58c8a67b295f69d87d1a940d,SE,None of the above,It reduces anxiety about financing basic needs,I know something about it
88696b40-d9ad-0133-8b4a-0a81e8b09a82,1986,NO,male,high,yes,6408c0d7c7faa4ced47fbc8474698126,PL,It is impossible to finance | It might encourage people to stop working,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I understand it fully
88769f30-da56-0133-881c-0a81e8b09a82,38 years old,yES,FeMale,medium,no,,NL,It might encourage people to stop working,It increases appreciation for household work and volunteering,I have heard just a little about it
887c8340-d97c-0133-08ee-0a81e8b09a82,41 years old,yES,Male,high,no,,GR,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,It encourages financial independence and self-responsibility,I know something about it
887dc210-dbae-0133-3dc3-0a81e8b09a82,63 years old,yES,Male,medium,yes,5e93fd1a58c8a67b295f69d87d1a940d,DE,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I know something about it
888439f0-d8ca-0133-5b9d-0a81e8b09a82,1996,NO,Male,medium,yes,f670246beda8187fbe875401e7bc4ba6,NL,It might encourage people to stop working,It encourages financial independence and self-responsibility,I have never heard of it
88978e20-da81-0133-388b-0a81e8b09a82,1998,nO,Fem,,no,,DE,It is impossible to finance,It reduces bureaucracy and administrative expenses,I have never heard of it
889b4810-da22-0133-e98b-0a81e8b09a82,44 years old,YES,FeMale,medium,yes,27af8700f5577cec835acee2cb90a2ff,CZ,It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It might encourage people to stop working | It is impossible to finance,None of the above,I have heard just a little about it
88a72f20-da1b-0133-ec7a-0a81e8b09a82,60 years old,YES,male,low,no,,SK,None of the above,None of the above,I have never heard of it
88a75d20-d8e8-0133-c1ff-0a81e8b09a82,41 years old,YES,Male,low,yes,c1b670eba9ccb65e7c99f7da116d5b9c,PT,It increases dependence on the state | It might encourage people to stop working | Only the people who need it most should get something from the state,None of the above,I understand it fully
88a7b140-dc13-0133-2c31-0a81e8b09a82,57 years old,nO,female,high,no,,ES,It is impossible to finance | It is against the principle of linking merit and reward,It encourages financial independence and self-responsibility,I understand it fully
88a97050-dd5a-0133-81b6-0a81e8b09a82,42 years old,nO,Male,,no,,DE,None of the above,It reduces anxiety about financing basic needs,I have heard just a little about it
88bdd950-dcb7-0133-707b-0a81e8b09a82,41 years old,nO,male,high,no,,IT,Only the people who need it most should get something from the state,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,I understand it fully
88c5ad10-d986-0133-3983-0a81e8b09a82,1993,NO,female,,no,,FR,None of the above,None of the above,I have never heard of it
88d64de0-d9eb-0133-a46b-0a81e8b09a82,38 years old,yES,Fem,low,no,,AT,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I have heard just a little about it
88e17970-d9b0-0133-fd53-0a81e8b09a82,40 years old,NO,male,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167,ES,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,I know something about it
88e29ef0-d9a7-0133-5b2d-0a81e8b09a82,1987,YES,male,low,yes,76b0ba6af40991629e20dff36edd02a5,HU,It might encourage people to stop working,It creates more equality of opportunity,I have never heard of it
88e6d7e0-da58-0133-da83-0a81e8b09a82,40 years old,NO,Male,high,yes,067c85859a63aa6f1c8c936904124dd6,HU,Foreigners might come to my country and take advantage of the benefit,It encourages financial independence and self-responsibility,I understand it fully
88e75b60-da28-0133-7400-0a81e8b09a82,50 years old,yES,male,low,yes,a4d5b8b38f9513825d0d94a981ebe962,GB,Only the people who need it most should get something from the state,It creates more equality of opportunity,I understand it fully
8901b6f0-d8ea-0133-9c56-0a81e8b09a82,42 years old,yES,male,high,yes,07b7555fa790debaf5b04d1409ad5f11,FR,It increases dependence on the state,It reduces bureaucracy and administrative expenses,I have heard just a little about it
89054d50-dba8-0133-50fc-0a81e8b09a82,1988,nO,FeMale,low,yes,36675c937946c8a4fc5de7d0b4c850de,FR,It is impossible to finance,None of the above,I have never heard of it
890a69e0-d950-0133-5ab4-0a81e8b09a82,1993,nO,Male,low,yes,132aa9e82c5d4c8a395342d0a6e22c5c,GB,Foreigners might come to my country and take advantage of the benefit,It encourages financial independence and self-responsibility,I know something about it
8910d360-d9ab-0133-1b8f-0a81e8b09a82,37 years old,YES,male,,yes,2ca138b991c50dc6696238e5ad800142,GR,It might encourage people to stop working | It is against the principle of linking merit and reward,None of the above,I understand it fully
8911b390-da4c-0133-55cd-0a81e8b09a82,38 years old,YES,male,no,yes,ccd7528fb38f16077360c5b67c9700c4,PL,It might encourage people to stop working | It increases dependence on the state,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,I know something about it
8917f1c0-dcbf-0133-4ad6-0a81e8b09a82,1986,yES,male,medium,yes,474b962c13632a04e42a546be4f11dbb,FR,Only the people who need it most should get something from the state,None of the above,I have heard just a little about it
891a06a0-d9a5-0133-aa44-0a81e8b09a82,41 years old,NO,female,high,yes,76385cb24e831b3364279b9de5641d8f,SK,It increases dependence on the state | It might encourage people to stop working | It is against the principle of linking merit and reward,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I have never heard of it
891a5d80-da64-0133-cb7a-0a81e8b09a82,1991,NO,male,no,no,,FR,Only the people who need it most should get something from the state,It increases appreciation for household work and volunteering,I understand it fully
89280a50-d8d0-0133-5750-0a81e8b09a82,1998,NO,Male,low,no,,IT,It is against the principle of linking merit and reward,None of the above,I know something about it
892d32a0-d9a8-0133-d1e1-0a81e8b09a82,49 years old,yES,male,high,yes,375017ea3a1a97f5ea676def873bb25b,ES,None of the above,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity",I understand it fully
892d5be0-dec3-0133-ff60-0a81e8b09a82,42 years old,YES,female,high,no,,IT,It is impossible to finance | It increases dependence on the state | Only the people who need it most should get something from the state,"It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",I know something about it
89316eb0-d943-0133-4e03-0a81e8b09a82,2000,NO,Male,medium,no,,ES,It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,I have never heard of it
893558c0-dd87-0133-bc38-0a81e8b09a82,45 years old,NO,male,no,yes,781f5d3a80812531fdc81125a527a626,GB,None of the above,None of the above,I know something about it
89377670-da5d-0133-ebaa-0a81e8b09a82,47 years old,NO,Male,medium,yes,2173ff3afd8d28192f7cf119af201940,DE,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,None of the above,I have heard just a little about it
89481ed0-da8c-0133-c798-0a81e8b09a82,35 years old,yES,Fem,high,yes,d9e964a222fdd9527319ad88adbfaa2e,NL,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity | It encourages financial independence and self-responsibility,I know something about it
894c1bf0-dac5-0133-d04a-0a81e8b09a82,59 years old,YES,FeMale,low,no,,HU,It is impossible to finance,It creates more equality of opportunity,I know something about it
894f8b30-da0a-0133-242d-0a81e8b09a82,1989,nO,FeMale,medium,no,,NL,It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,I have heard just a little about it
8956a530-da84-0133-dba7-0a81e8b09a82,1994,NO,female,high,no,,FR,It might encourage people to stop working | Only the people who need it most should get something from the state | It is impossible to finance,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It creates more equality of opportunity",I have heard just a little about it
8957e880-da47-0133-13c3-0a81e8b09a82,40 years old,yES,Male,low,yes,559a21f836c93876f31b60e6d10656a7,HU,It is against the principle of linking merit and reward,It creates more equality of opportunity,I have never heard of it
8957f090-dd50-0133-8d6f-0a81e8b09a82,34 years old,YES,female,,no,,GB,None of the above,None of the above,I have never heard of it
895abed0-da1b-0133-ec7f-0a81e8b09a82,37 years old,nO,female,medium,yes,a003702c0cea282e17967772dd83de5e,DE,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I have never heard of it
896021f0-d979-0133-54db-0a81e8b09a82,45 years old,YES,male,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,PT,It increases dependence on the state,"It increases solidarity, because it is funded by everyone",I understand it fully
8960e410-d989-0133-9d30-0a81e8b09a82,50 years old,YES,FeMale,high,yes,775190277a849cba701b306a7b374c0a,FR,It increases dependence on the state | Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
896c8bd0-dcc3-0133-f1c3-0a81e8b09a82,38 years old,nO,female,low,yes,16b67d7f57698455aefbc1ae1b358b50,AT,None of the above,None of the above,I have never heard of it
896f2090-dcb5-0133-87e7-0a81e8b09a82,35 years old,yES,FeMale,high,no,,GR,It increases dependence on the state,It reduces anxiety about financing basic needs,I know something about it
89792190-d972-0133-f772-0a81e8b09a82,58 years old,yES,Fem,high,yes,e55556364d2096578fd153e9800e826f,PL,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I know something about it
897b4cf0-db42-0133-6c04-0a81e8b09a82,41 years old,yES,female,,yes,e55556364d2096578fd153e9800e826f,FR,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs,I understand it fully
89882060-dd39-0133-0ccb-0a81e8b09a82,1986,nO,male,low,no,,GB,None of the above,None of the above,I have never heard of it
898a49f0-d991-0133-5fcd-0a81e8b09a82,1986,NO,Male,high,no,,CZ,It might encourage people to stop working,It reduces anxiety about financing basic needs,I understand it fully
89926790-de35-0133-4bd5-0a81e8b09a82,1989,YES,female,medium,yes,dac2e921c1f887d9efc4c06fa33c1397,DE,It might encourage people to stop working | It is impossible to finance,It creates more equality of opportunity | It increases appreciation for household work and volunteering,I understand it fully
89977480-d9bc-0133-b906-0a81e8b09a82,1989,YES,Male,no,yes,1dd2fdc8a3981f2a1d8f0ca173952bb8,AT,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It is impossible to finance | It is against the principle of linking merit and reward,None of the above,I know something about it
899a0120-dd3a-0133-105c-0a81e8b09a82,38 years old,YES,Male,high,yes,e55556364d2096578fd153e9800e826f,GB,It might encourage people to stop working,It creates more equality of opportunity,I understand it fully
899c7590-d9bd-0133-bc58-0a81e8b09a82,36 years old,YES,Fem,low,no,,DE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering",I know something about it
899fcf00-dd4d-0133-fab7-0a81e8b09a82,1986,yES,FeMale,medium,no,,GB,Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I have never heard of it
89a0cd40-da06-0133-0a1a-0a81e8b09a82,44 years old,NO,female,high,yes,8a7a3f1bce0958ae9f090683e5a925b7,FR,It is impossible to finance | It increases dependence on the state,It reduces anxiety about financing basic needs,I know something about it
89a79950-dcc1-0133-55fc-0a81e8b09a82,45 years old,NO,Male,medium,yes,2173ff3afd8d28192f7cf119af201940,GB,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working,None of the above,I understand it fully
89a9e400-dd57-0133-fb13-0a81e8b09a82,1988,nO,male,high,yes,2ca138b991c50dc6696238e5ad800142,GB,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It creates more equality of opportunity,I understand it fully
89b113c0-dcc1-0133-55fd-0a81e8b09a82,1991,nO,male,low,no,,GB,None of the above,None of the above,I have never heard of it
89b15ad0-da71-0133-c892-0a81e8b09a82,34 years old,yES,female,high,no,,PL,It is against the principle of linking merit and reward,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",I have heard just a little about it
89b205e0-d975-0133-3945-0a81e8b09a82,39 years old,NO,male,high,yes,0de6170ccbed08e62b2e5862d5846a43,BE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I have heard just a little about it
89b22de0-dc92-0133-323f-0a81e8b09a82,45 years old,YES,female,medium,yes,049a3f3a2b5f85cb2971ba77ad66e10c,IT,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,I have never heard of it
89b6c6e0-db11-0133-b669-0a81e8b09a82,46 years old,YES,Male,low,yes,07b2ace822aff5d35dcf5ea264ef3b59,IT,It is against the principle of linking merit and reward | It increases dependence on the state | It is impossible to finance,It reduces anxiety about financing basic needs,I know something about it
